,id,loan_amnt,term,int_rate, installment ,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
474,90314717,15275,36,0.18, 552.16 ,4,2,3.0,RENT,39600.0,Verified,debt_consolidation,Debt consolidation,MA,31.73,0,Dec-00,0,,86.0,8,1,27887,68.20%,17,f,,0,32700,1,1,0,1,24.0,4813,48.0,2,3,15028,64,40900,0,0,1,4,4088,10913.0,71.9,0,0,141.0,189,5,5,0,5.0,,12.0,,0,4,4,5,9,6,7,11,4,8,0.0,0,0,2,100.0,80.0,1,0,50900,32700,38800,10000,yes
475,89818752,20000,60,0.2, 529.77 ,4,4,1.0,RENT,110000.0,Source Verified,debt_consolidation,Debt consolidation,TX,13.47,0,Nov-96,0,,,11,0,22500,86.20%,34,w,,0,184711,0,3,1,2,7.0,25376,84.0,0,0,9142,85,26100,0,5,1,2,18471,0.0,101.7,0,0,238.0,200,29,7,2,29.0,,2.0,,0,3,5,3,6,19,7,13,5,11,0.0,0,0,1,100.0,100.0,0,0,208104,47876,17500,30082,no
476,89985778,6000,36,0.25, 239.49 ,5,5,0.5,RENT,20000.0,Source Verified,debt_consolidation,Debt consolidation,TX,3.42,0,Apr-07,2,,,10,0,3356,11.10%,22,f,,0,3356,3,0,0,0,32.0,0,,5,6,3296,11,30100,1,0,3,6,373,24544.0,12.0,0,0,32.0,113,1,1,0,1.0,,0.0,,0,2,2,8,15,1,10,21,2,10,0.0,0,0,5,100.0,12.5,0,0,30100,3356,27900,0,yes
477,89799144,28500,60,0.25, 836.35 ,5,4,3.0,MORTGAGE,59000.0,Not Verified,major_purchase,Major purchase,OR,22.11,0,Sep-03,1,,,9,0,10973,21%,25,w,,0,297094,0,1,0,1,24.0,64877,61.0,0,2,9048,37,52300,2,8,3,4,33010,30252.0,23.0,0,0,121.0,156,16,10,2,16.0,,0.0,,0,1,2,4,6,10,6,13,2,9,0.0,0,0,1,100.0,25.0,0,0,359861,75850,39300,83561,yes
478,89829782,35000,36,0.19," 1,282.79 ",4,3,5.0,MORTGAGE,96000.0,Verified,other,Other,IL,20.65,0,Dec-02,0,29.0,90.0,15,1,9738,16.30%,30,w,,0,54421,0,4,3,4,9.0,44683,69.0,1,2,5433,44,59600,3,0,5,6,3628,42412.0,18.6,0,0,121.0,165,8,8,0,8.0,,1.0,29.0,0,6,7,9,15,11,11,19,7,15,0.0,0,0,4,86.7,11.1,0,1,124871,54421,52100,65271,no
479,89815749,15000,36,0.09, 476.93 ,2,1,7.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,Debt consolidation,MI,13.13,0,Mar-78,0,,,14,0,16394,34.20%,31,w,,0,112332,1,0,0,0,46.0,0,,1,1,5578,34,47900,0,0,1,1,8024,13409.0,42.7,0,0,89.0,462,4,4,1,76.0,,0.0,,0,6,8,7,13,6,13,24,8,14,0.0,0,0,1,100.0,42.9,0,0,150998,16394,23400,0,no
480,90314827,16000,36,0.13, 537.49 ,3,1,10.0,OWN,106000.0,Verified,debt_consolidation,Debt consolidation,GA,18.6,0,Mar-92,0,,32.0,13,1,90345,47.90%,23,w,,0,119312,0,1,1,1,9.0,28967,91.0,0,0,17799,62,128500,0,2,0,1,9943,10072.0,75.1,0,0,9.0,294,28,9,0,46.0,,,,0,3,4,4,8,1,12,22,5,13,0.0,0,0,1,100.0,50.0,0,1,160500,119312,40500,32000,yes
481,89865201,20000,60,0.22, 556.83 ,5,1,4.0,MORTGAGE,61000.0,Verified,debt_consolidation,Debt consolidation,GA,22.39,1,Aug-95,0,23.0,,5,0,47936,85%,19,w,,0,417303,0,0,0,0,116.0,0,0.0,0,0,21414,85,56500,0,0,1,0,83460,17833.0,90.0,0,0,235.0,253,49,49,2,49.0,,1.0,,0,3,4,6,6,4,4,13,3,5,,0,0,0,95.0,100.0,0,0,426500,47936,53500,0,no
482,89859251,31125,60,0.25, 913.38 ,5,4,8.0,RENT,115000.0,Source Verified,debt_consolidation,Debt consolidation,IL,11.1,0,Jul-05,2,31.0,,13,0,4863,19.50%,16,f,31.0,0,57669,1,8,1,2,4.0,52806,88.0,0,1,4462,68,25000,0,3,6,3,5243,19637.0,19.8,0,0,115.0,134,23,4,0,23.0,,0.0,,2,2,2,4,4,11,5,5,2,13,0.0,0,0,1,100.0,50.0,0,0,84872,57669,24500,59872,no
483,90236541,1000,36,0.11, 32.98 ,2,5,10.0,RENT,45000.0,Verified,debt_consolidation,Debt consolidation,PA,23.15,0,Sep-02,1,39.0,,11,0,3391,28.30%,34,f,,0,18252,1,4,1,3,6.0,14861,50.0,3,6,2629,44,12000,3,2,5,9,1659,1809.0,65.2,0,0,124.0,168,9,6,0,9.0,,6.0,40.0,0,3,3,4,9,10,7,24,3,11,0.0,0,0,4,91.2,25.0,0,0,41582,18252,5200,29582,yes
484,90126232,10000,36,0.14, 344.17 ,3,4,10.0,MORTGAGE,80000.0,Not Verified,home_improvement,Home improvement,UT,31.46,0,Oct-96,0,35.0,31.0,13,2,5956,42.20%,29,w,,0,240396,1,2,1,3,3.0,83764,84.0,1,2,2967,69,14100,3,14,6,6,20033,6085.0,35.9,0,0,155.0,239,12,3,1,12.0,,3.0,35.0,0,2,3,4,4,14,8,13,3,13,0.0,0,0,2,89.7,25.0,0,0,269071,89720,9500,88911,yes
485,90204714,1000,36,0.2, 37.16 ,4,4,0.0,RENT,57000.0,Verified,other,Other,TX,8.44,0,Jan-04,0,31.0,,6,0,920,83.60%,18,w,38.0,0,156823,1,3,2,3,3.0,13567,88.0,1,1,236,88,1100,0,0,1,4,26137,64.0,78.7,0,0,137.0,152,7,3,3,37.0,,7.0,40.0,5,1,2,1,3,6,2,8,2,6,0.0,0,0,3,72.2,100.0,0,0,179000,14487,300,15400,no
486,90234926,2200,36,0.13, 74.65 ,3,2,6.0,MORTGAGE,100000.0,Source Verified,credit_card,Credit card refinancing,LA,18.67,0,Jun-99,0,,,6,0,101502,87.30%,15,w,,0,348660,0,0,0,0,96.0,0,,0,0,28641,87,108500,0,0,0,0,58110,5937.0,89.6,0,0,144.0,207,26,26,3,29.0,,,,0,2,3,3,8,2,5,10,3,6,0.0,0,0,0,100.0,66.7,0,0,420500,101502,57000,0,yes
487,89848137,16000,60,0.25, 469.53 ,5,4,10.0,RENT,105000.0,Source Verified,debt_consolidation,Debt consolidation,CA,29.46,0,Aug-94,1,24.0,60.0,24,2,10584,43.70%,39,w,,0,96230,0,5,3,6,10.0,85646,33.0,3,16,1289,41,24200,0,10,5,22,4812,11.0,99.7,0,0,157.0,265,10,10,0,13.0,24.0,1.0,24.0,0,3,13,3,6,11,19,27,13,24,0.0,0,0,6,97.1,100.0,1,1,124222,96230,3200,100022,no
488,88783992,35000,60,0.25," 1,027.10 ",5,4,3.0,MORTGAGE,135000.0,Source Verified,debt_consolidation,Debt consolidation,TX,12.35,0,Nov-06,2,,,16,0,11774,24.80%,25,f,,0,387959,7,3,2,4,1.0,67217,79.0,5,8,6418,50,47500,1,0,9,14,25864,32641.0,26.2,0,0,64.0,89,3,1,2,3.0,,1.0,,0,4,4,10,13,7,12,15,5,16,0.0,0,0,9,100.0,11.1,0,0,436741,78991,44200,75037,no
489,90184723,10000,60,0.21, 273.30 ,4,5,1.0,OWN,40000.0,Source Verified,home_improvement,Home improvement,AL,11.22,0,Feb-12,0,,,4,0,1522,32.40%,8,w,,0,16198,1,1,1,2,7.0,14676,91.0,2,2,1522,78,4700,1,1,3,4,4050,278.0,84.6,0,0,55.0,54,4,4,0,44.0,,7.0,,0,1,1,1,1,4,3,4,1,4,0.0,0,0,3,100.0,100.0,0,0,20900,16198,1800,16200,yes
490,90082301,15000,60,0.13, 339.69 ,3,1,4.0,MORTGAGE,184000.0,Not Verified,credit_card,Credit card refinancing,IL,14.49,0,Oct-01,2,71.0,,18,0,9884,15.60%,35,w,71.0,0,357314,3,3,1,3,5.0,74304,85.0,3,4,8500,46,63300,1,0,3,8,22332,42218.0,18.7,0,0,179.0,179,4,4,4,4.0,71.0,0.0,71.0,1,5,8,6,9,12,12,17,8,18,0.0,0,0,4,97.1,0.0,0,0,424501,88094,51900,81380,yes
491,88849517,15000,36,0.16, 524.33 ,3,5,0.5,MORTGAGE,72000.0,Source Verified,home_improvement,Home improvement,CA,16.25,2,Jun-99,0,2.0,,13,0,10021,37%,21,w,6.0,1,168611,1,2,1,2,8.0,24036,81.0,1,1,2242,62,27100,3,0,0,3,12970,16677.0,28.7,0,2436,122.0,207,3,3,2,3.0,50.0,21.0,37.0,3,5,7,5,7,4,8,12,7,12,0.0,0,2,2,76.2,60.0,0,0,203320,36901,23400,29674,no
492,89867771,34150,36,0.24," 1,348.61 ",5,3,10.0,RENT,99734.0,Verified,other,Other,NJ,2.82,0,Nov-00,1,,,9,0,13966,29.30%,15,w,,0,13966,2,0,0,0,,0,,4,8,5692,29,47700,0,0,1,8,1552,33151.0,29.6,0,0,,190,6,6,0,6.0,,6.0,,0,5,6,8,13,0,9,15,6,9,0.0,0,0,4,100.0,12.5,0,0,47700,13966,47100,0,no
493,90295057,25000,60,0.16, 602.52 ,3,5,0.5,MORTGAGE,140000.0,Source Verified,house,Home buying,NC,9.27,0,Oct-02,0,37.0,,13,0,5487,18.60%,42,w,,0,881495,1,3,1,3,4.0,35874,77.0,0,0,5411,54,29500,0,0,0,3,67807,24013.0,18.6,0,0,127.0,163,48,4,24,66.0,37.0,,37.0,0,2,2,2,5,11,2,7,2,13,0.0,0,0,1,97.6,50.0,0,0,976482,41361,29500,46725,yes
494,90204639,10000,36,0.13, 339.31 ,3,2,0.0,MORTGAGE,28688.0,Not Verified,home_improvement,Home improvement,AZ,5.61,0,May-00,0,,48.0,5,1,3151,32.50%,11,f,,0,108941,0,0,0,0,,0,,2,2,1992,33,9700,1,0,1,3,21788,5779.0,32.0,0,0,,196,11,11,3,11.0,,11.0,,0,3,4,3,5,0,4,8,4,5,0.0,0,0,2,100.0,0.0,1,0,118225,3151,8500,0,yes
495,90017681,30000,36,0.13," 1,007.79 ",3,1,0.5,MORTGAGE,145000.0,Source Verified,debt_consolidation,Debt consolidation,NY,32.5,1,Aug-01,0,22.0,,25,0,72579,50.40%,39,w,75.0,0,642157,0,2,0,1,13.0,172998,92.0,0,8,6605,68,97100,1,2,2,10,29189,18530.0,54.5,0,0,179.0,119,13,12,3,13.0,22.0,7.0,22.0,3,9,13,9,13,11,16,23,13,25,0.0,0,0,1,97.1,22.2,0,0,696575,260071,40700,176107,yes
496,90174564,4400,36,0.1, 143.00 ,2,3,10.0,MORTGAGE,61000.0,Source Verified,home_improvement,Home improvement,NY,12.77,0,May-05,0,41.0,,11,0,5420,21.90%,30,f,53.0,0,167374,0,2,2,2,7.0,40107,85.0,3,3,1297,26,24700,0,7,0,6,15216,3379.0,48.0,0,0,130.0,136,7,7,4,7.0,52.0,,41.0,1,3,7,3,10,10,7,16,7,11,0.0,0,0,5,90.0,0.0,0,0,203555,45527,6500,42130,yes
497,90093511,10000,36,0.13, 339.31 ,3,2,1.0,RENT,36200.0,Verified,debt_consolidation,Debt consolidation,FL,12.33,0,Dec-09,5,,,22,0,2018,4.40%,31,w,,0,13432,2,3,1,2,10.0,11414,90.0,6,9,1922,23,45700,0,0,8,11,611,27759.0,6.5,0,0,43.0,81,4,4,0,4.0,,0.0,,0,2,4,11,12,6,19,25,4,22,0.0,0,0,7,100.0,0.0,0,0,58387,13432,29700,12687,no
498,90060984,11000,60,0.2, 291.38 ,4,4,0.0,MORTGAGE,36000.0,Verified,credit_card,Credit card refinancing,GA,11.07,0,Jan-63,0,,,4,0,10838,98.50%,12,w,,0,149556,0,0,0,0,125.0,0,,0,0,10838,99,11000,0,0,2,2,74778,162.0,98.5,0,0,152.0,644,51,19,4,55.0,,10.0,,0,1,1,1,2,2,3,6,1,4,0.0,0,0,0,100.0,100.0,0,0,154553,10838,11000,0,no
499,90006861,9600,36,0.11, 316.53 ,2,5,10.0,MORTGAGE,150000.0,Source Verified,debt_consolidation,Debt consolidation,VA,11.44,0,Aug-94,1,,61.0,16,3,12185,39.10%,32,w,,0,40528,2,3,1,4,5.0,28343,80.0,4,8,5957,61,31200,5,1,4,12,2895,7256.0,61.6,0,0,129.0,265,1,1,1,11.0,,0.0,,0,4,6,7,10,11,13,20,6,16,0.0,0,0,5,100.0,33.3,3,0,66656,40528,18900,35456,no
500,89987717,8500,36,0.26, 344.70 ,6,2,0.0,RENT,25000.0,Verified,debt_consolidation,Debt consolidation,AR,34.52,0,Nov-04,0,,73.0,12,2,6356,38.10%,25,w,,0,29709,3,3,4,4,2.0,23353,91.0,4,5,3160,70,16700,1,0,3,9,2476,3824.0,62.1,0,0,142.0,66,4,2,0,4.0,,3.0,,0,4,6,4,4,14,9,11,6,12,0.0,0,0,8,100.0,50.0,2,0,42428,29709,10100,25728,no
501,90125630,25000,60,0.22, 696.03 ,5,1,10.0,RENT,58000.0,Source Verified,debt_consolidation,Debt consolidation,TX,23.42,0,Feb-02,0,42.0,,16,0,24591,74.10%,22,f,,0,97727,0,7,0,2,21.0,73136,88.0,1,2,8162,84,33200,3,0,0,4,6108,759.0,96.4,0,0,134.0,175,7,7,0,96.0,,14.0,,0,4,7,4,5,10,9,12,7,16,0.0,0,0,1,85.7,75.0,0,0,116564,97727,20800,83364,yes
502,90094265,7750,36,0.19, 284.05 ,4,3,3.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,Debt consolidation,MN,29.3,0,Sep-01,0,31.0,,14,0,21514,69.60%,39,f,31.0,0,243832,0,8,1,1,12.0,56676,76.0,0,0,17207,74,30900,0,0,0,1,17417,9086.0,70.3,0,0,152.0,180,38,12,1,48.0,60.0,,31.0,1,4,4,4,7,26,5,12,4,14,0.0,0,0,1,84.6,75.0,0,0,281123,78190,30600,74473,no
503,90295024,14300,60,0.16, 344.65 ,3,5,2.0,RENT,51000.0,Source Verified,credit_card,Credit card refinancing,TX,21.29,0,Sep-05,0,71.0,,13,0,13412,71%,20,w,71.0,0,69880,0,9,0,2,13.0,56468,92.0,1,1,7866,87,18900,2,2,1,3,5375,3134.0,71.5,0,0,132.0,129,12,12,0,12.0,,10.0,,9,1,2,2,3,13,4,7,2,13,0.0,0,0,1,55.0,50.0,0,0,80485,69880,11000,61585,yes
504,90005239,15000,60,0.27, 457.95 ,6,3,7.0,RENT,50000.0,Verified,debt_consolidation,Debt consolidation,SC,25.88,0,Jan-99,0,,,6,0,21623,62%,19,w,,0,43936,0,2,1,1,8.0,22313,68.0,0,1,9399,62,34900,2,0,0,2,7322,9700.0,96.0,0,0,79.0,212,18,8,5,18.0,,16.0,,0,2,4,3,3,8,4,6,3,6,,0,0,1,100.0,100.0,0,0,67884,43936,19400,32984,no
505,90214179,35000,60,0.18, 888.58 ,4,2,10.0,RENT,120000.0,Verified,credit_card,Credit card refinancing,CA,23.62,0,Dec-99,1,,,16,0,46621,67.20%,53,w,,0,87322,0,3,0,0,27.0,40701,58.0,1,1,24321,63,69400,2,8,2,1,5821,9486.0,78.0,0,0,166.0,201,12,12,5,12.0,,1.0,,0,4,7,6,22,10,13,38,7,16,0.0,0,0,1,100.0,33.3,0,0,139163,87322,43100,69763,yes
506,90316358,10000,36,0.13, 335.93 ,3,1,2.0,RENT,37500.0,Not Verified,major_purchase,Major purchase,NJ,25.89,0,Aug-06,0,33.0,,16,0,3588,14%,54,f,34.0,0,104321,2,7,0,0,28.0,100733,103.0,3,3,1888,74,25600,2,0,1,3,6520,9612.0,27.2,0,0,121.0,112,0,0,0,7.0,,2.0,,2,2,2,5,12,34,9,20,2,14,0.0,0,0,3,96.3,0.0,0,0,123902,104321,13200,98302,yes
507,89947704,5250,36,0.09, 166.93 ,2,1,10.0,MORTGAGE,56000.0,Not Verified,debt_consolidation,Debt consolidation,OH,19.37,0,Mar-03,0,,,7,0,11079,57.70%,12,f,,0,125961,0,2,1,1,12.0,5291,25.0,1,1,9188,41,19200,1,0,8,2,17994,2308.0,79.9,0,0,162.0,113,8,8,2,36.0,,0.0,,0,2,3,3,3,6,4,4,3,7,0.0,0,0,2,100.0,33.3,0,0,161906,16370,11500,20875,yes
508,89818108,11200,60,0.21, 306.10 ,4,5,0.0,RENT,120000.0,Source Verified,debt_consolidation,Debt consolidation,NY,12.11,0,Mar-02,2,52.0,,11,0,8688,40.20%,26,f,52.0,0,82795,5,2,3,3,3.0,74107,98.0,2,2,2924,76,21600,5,0,24,5,7527,5057.0,47.9,0,0,142.0,174,1,1,3,140.0,,3.0,,1,5,8,5,8,8,9,15,8,11,0.0,0,0,5,84.6,20.0,0,0,95978,82795,9700,74378,no
509,90224525,24000,60,0.18, 609.32 ,4,2,5.0,MORTGAGE,90000.0,Source Verified,debt_consolidation,Debt consolidation,LA,18.19,0,Jul-06,2,76.0,65.0,9,1,12578,44.10%,46,f,,0,191294,2,2,2,2,7.0,34670,86.0,3,4,8437,69,28500,0,1,3,6,21255,2927.0,77.8,0,0,115.0,122,1,1,1,20.0,,1.0,76.0,0,2,5,2,13,17,6,28,5,9,0.0,0,0,5,97.5,50.0,1,0,220818,47248,13200,40126,no
510,89886972,6500,36,0.11, 212.78 ,2,4,6.0,OWN,50000.0,Source Verified,credit_card,Credit card refinancing,MI,24.36,1,Aug-05,0,5.0,78.0,15,1,15901,55%,27,w,,0,41402,0,7,0,2,14.0,25501,79.0,0,3,8962,68,28900,2,0,3,5,2957,44.0,99.7,0,0,133.0,112,13,13,2,13.0,,3.0,,0,2,3,2,4,14,8,11,3,15,0.0,0,0,0,96.3,100.0,1,0,61274,41402,12800,32374,yes
511,90214440,12000,60,0.14, 279.16 ,3,3,10.0,MORTGAGE,121000.0,Source Verified,debt_consolidation,Debt consolidation,NY,12.25,4,Jul-99,1,6.0,,11,0,4255,15.40%,27,w,6.0,0,275619,1,3,0,2,17.0,19694,52.0,2,3,2755,37,27700,1,6,3,7,27562,11745.0,26.6,0,0,128.0,206,2,2,5,2.0,8.0,2.0,8.0,3,2,2,4,6,6,7,15,2,11,0.0,0,1,2,74.1,0.0,0,0,324215,23949,16000,37918,no
512,88957854,16800,60,0.09, 352.75 ,2,2,10.0,MORTGAGE,150000.0,Not Verified,home_improvement,Home improvement,FL,6.72,0,Jun-89,0,29.0,,18,0,5954,10.50%,33,w,,0,499792,1,2,1,2,1.0,22917,86.0,1,3,1925,35,56600,1,3,0,7,27766,31695.0,8.7,0,0,154.0,327,7,1,10,7.0,,13.0,,0,5,9,6,7,6,11,17,9,18,0.0,0,0,4,97.0,0.0,0,0,628671,28871,34700,26671,yes
513,90224683,35000,60,0.3," 1,131.51 ",7,4,3.0,RENT,90000.0,Verified,other,Other,PA,21.57,0,Sep-10,1,,,10,0,16141,63.50%,34,w,,0,68615,2,3,3,6,4.0,52474,46.0,0,4,6978,53,25400,0,0,1,11,7624,5403.0,68.2,0,0,68.0,72,21,4,0,24.0,,6.0,,0,3,5,4,5,22,6,11,5,10,0.0,0,0,4,100.0,66.7,0,0,97563,68615,17000,72070,yes
514,90204492,22000,36,0.13, 739.05 ,3,1,4.0,MORTGAGE,123360.0,Source Verified,credit_card,Credit card refinancing,MA,14.21,3,Aug-06,0,13.0,,9,0,21809,92.40%,20,f,,0,531419,0,2,1,2,8.0,257953,87.0,0,1,7472,90,23600,1,0,2,3,59047,165.0,98.4,0,0,121.0,120,13,8,2,13.0,,9.0,13.0,0,3,6,3,6,7,6,11,6,9,0.0,0,0,1,83.3,100.0,0,0,562279,279762,10100,253679,yes
515,89848480,23175,60,0.25, 680.09 ,5,4,10.0,MORTGAGE,63000.0,Source Verified,home_improvement,Home improvement,AR,22.74,0,Jul-05,0,45.0,,11,0,6702,43%,37,w,45.0,0,59926,3,2,2,2,3.0,53224,98.0,1,7,1938,76,15600,5,3,13,10,5448,805.0,83.6,0,0,134.0,112,12,3,4,13.0,,4.0,,2,5,8,5,13,11,9,22,8,11,0.0,0,0,4,94.6,60.0,0,0,77287,59926,4900,61687,no
516,89806448,9600,36,0.07, 296.38 ,1,2,0.5,RENT,60000.0,Verified,debt_consolidation,Debt consolidation,CA,12.16,0,Oct-06,0,,,3,0,398,26.50%,24,w,,0,26421,1,2,1,6,5.0,26023,85.0,0,0,0,82,1500,0,11,0,6,8807,,,0,0,119.0,109,47,5,0,,,21.0,,0,0,1,0,3,13,1,11,1,3,0.0,0,0,1,100.0,,0,0,32242,26421,0,30742,yes
517,89816529,30000,36,0.09, 948.28 ,1,5,10.0,RENT,95000.0,Verified,debt_consolidation,Debt consolidation,VA,17.64,0,Mar-07,0,,,9,0,31594,46.60%,21,f,,0,56864,0,2,0,0,26.0,25270,11.0,1,1,19110,43,67800,0,7,1,1,6318,18806.0,62.7,0,0,113.0,114,11,11,0,11.0,,11.0,,0,3,3,4,7,7,7,13,3,9,0.0,0,0,1,100.0,50.0,0,0,112865,56864,50400,45065,yes
518,88770036,8500,36,0.18, 307.26 ,4,2,3.0,RENT,56000.0,Not Verified,debt_consolidation,Debt consolidation,CT,20.75,1,Nov-00,4,21.0,,11,0,11686,54.40%,23,f,30.0,0,34108,1,1,1,3,11.0,22422,91.0,4,5,4314,74,21500,2,3,11,8,3790,1739.0,79.0,0,0,90.0,141,5,5,0,5.0,26.0,3.0,21.0,2,4,8,4,7,7,8,14,8,11,0.0,0,0,5,73.9,50.0,0,0,46252,34108,8300,24752,no
519,90059233,8500,36,0.11, 280.26 ,2,5,1.0,OWN,45000.0,Verified,debt_consolidation,Debt consolidation,NJ,26.45,0,Jun-03,2,62.0,77.0,14,1,10300,30.70%,25,w,,0,50409,1,1,1,1,9.0,40109,,3,8,5552,31,33500,1,0,5,9,4201,7872.0,55.0,0,0,135.0,159,6,6,0,6.0,,4.0,,0,5,8,5,10,3,13,22,8,13,0.0,0,0,4,95.0,40.0,1,0,78398,50409,17500,44898,yes
520,90286030,20800,60,0.2, 550.96 ,4,4,10.0,MORTGAGE,120000.0,Verified,debt_consolidation,Debt consolidation,NY,25.99,0,Mar-04,1,,,7,0,12446,68%,29,w,,0,189692,1,6,2,4,6.0,177246,93.0,0,0,12446,89,18300,0,6,1,4,27099,5854.0,68.0,0,0,122.0,150,29,6,5,150.0,,1.0,,0,1,1,1,6,14,1,9,1,7,0.0,0,0,2,100.0,0.0,0,0,185879,189692,18300,167579,no
521,90039541,8000,36,0.16, 279.64 ,3,5,1.0,MORTGAGE,30000.0,Verified,credit_card,Credit card refinancing,AZ,11.04,0,Dec-04,0,25.0,,11,0,8697,86.10%,20,f,37.0,0,138922,2,5,2,5,1.0,24529,86.0,0,4,3777,86,10100,0,0,1,9,12629,1403.0,86.1,0,0,141.0,96,15,1,1,15.0,,11.0,,1,5,5,5,6,11,5,8,5,11,0.0,0,0,2,88.9,100.0,0,0,159124,33226,10100,28675,no
522,90204203,3625,36,0.14, 123.88 ,3,3,2.0,RENT,22800.0,Verified,debt_consolidation,Debt consolidation,NY,26.84,0,Sep-09,0,,,11,0,4413,30.60%,37,w,,0,47436,2,2,1,2,10.0,43023,98.0,2,8,994,82,14400,0,0,0,10,4312,6091.0,20.9,0,0,84.0,73,1,1,0,1.0,,22.0,,0,2,7,4,5,22,9,15,7,11,0.0,0,0,3,100.0,0.0,0,0,58187,47436,7700,43787,yes
523,90266094,10000,36,0.16, 349.55 ,3,5,0.0,OWN,48000.0,Not Verified,home_improvement,Home improvement,CA,27.35,0,Oct-05,1,33.0,100.0,11,1,6852,37.40%,19,f,,0,27934,1,3,1,1,9.0,21082,45.0,1,5,2397,42,18300,0,0,3,6,2539,9042.0,42.0,0,0,131.0,116,2,2,0,2.0,,2.0,36.0,0,4,5,5,7,7,8,12,5,11,0.0,0,0,2,84.2,20.0,1,0,82516,27934,15600,64216,yes
524,90174282,6000,36,0.14, 205.04 ,3,3,10.0,RENT,120000.0,Source Verified,debt_consolidation,Debt consolidation,HI,10.61,0,May-01,0,,,12,0,28390,92.50%,26,w,,0,34360,0,1,1,1,12.0,5970,75.0,2,2,6311,89,30700,0,0,1,3,2863,959.0,96.6,0,0,143.0,184,10,10,0,12.0,,12.0,,0,7,9,7,15,4,11,22,9,12,0.0,0,0,3,100.0,100.0,0,0,38700,34360,28100,8000,yes
525,90017249,32000,36,0.2," 1,189.08 ",4,4,10.0,MORTGAGE,71000.0,Verified,house,Home buying,GA,26.67,0,Jul-98,1,,,4,0,24238,68.30%,34,w,,0,81632,0,2,0,1,24.0,57394,,1,2,17630,68,35500,2,0,6,3,20408,11262.0,68.3,0,0,171.0,218,11,11,3,50.0,,0.0,,0,2,2,2,15,6,2,25,2,4,0.0,0,0,1,100.0,50.0,0,0,121578,81632,35500,86078,yes
526,89899397,35000,36,0.17," 1,247.68 ",4,1,10.0,OWN,186000.0,Source Verified,debt_consolidation,Debt consolidation,DE,15.18,0,Feb-93,4,28.0,,16,0,88461,65.50%,36,f,,0,395525,1,1,0,2,19.0,20331,71.0,1,1,22555,67,156100,1,6,8,4,24720,64051.0,65.4,0,0,163.0,283,7,5,7,7.0,28.0,0.0,28.0,0,7,8,9,18,5,13,21,8,15,0.0,0,0,2,97.1,50.0,0,0,577218,108792,145500,28618,no
527,88383098,11200,36,0.14, 382.74 ,3,3,8.0,MORTGAGE,56000.0,Source Verified,debt_consolidation,Debt consolidation,PA,13.18,1,Jan-06,0,11.0,,5,0,8413,78.60%,15,f,,0,101442,1,1,1,1,3.0,22764,97.0,0,0,8413,91,10700,1,1,0,2,25361,2287.0,78.6,0,0,77.0,128,26,3,1,26.0,,19.0,,0,1,1,2,6,6,3,8,1,5,0.0,0,0,1,93.3,50.0,0,0,107840,31177,10700,23499,yes
528,90274133,7375,36,0.13, 250.24 ,3,2,4.0,RENT,70000.0,Source Verified,credit_card,Credit card refinancing,NY,8.98,0,May-97,0,,38.0,5,2,5594,41.10%,12,f,,0,12908,0,1,1,2,8.0,7314,86.0,1,3,5402,58,13600,0,0,0,5,2582,7556.0,41.9,0,0,14.0,232,8,8,0,18.0,,18.0,,0,2,3,3,6,2,4,10,3,5,0.0,0,0,2,100.0,0.0,2,0,22100,12908,13000,8500,no
529,88183970,23550,60,0.29, 745.81 ,7,2,5.0,RENT,73000.0,Verified,other,Other,NY,27.6,0,Oct-00,0,71.0,,22,0,17817,42.90%,26,w,72.0,0,85920,0,13,2,8,9.0,68103,85.0,1,3,4524,71,41500,0,3,5,11,4091,18950.0,21.0,0,0,52.0,190,11,9,0,23.0,71.0,3.0,71.0,1,2,4,4,5,15,8,11,4,22,0.0,0,0,3,100.0,0.0,0,0,121309,85920,24000,79809,no
